timestamp,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,port_congestion_level,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,risk_classification,delivery_time_deviation
2026-03-10 10:18:00,32.356377,-98.085852,7.97,2.096,5.822,54.24,1.879,6.273,Fulfilled,2.027,5.629,1533.43,5.093,11.816,292.47,84.177,At Risk,5.071,2.918,5.626,6.077,0.473,0.6397,Moderate Risk,2.62
2026-04-04 04:52:00,42.505837,-89.267758,6.132,0.54,4.664,70.753,2.834,4.027,Fulfilled,6.595,1.489,1560.31,8.279,9.364,650.4,106.416,Good,3.756,2.385,9.653,5.036,0.488,0.5002,Moderate Risk,3.78
2026-03-19 05:21:00,41.461343,-73.647966,3.785,0.311,0.193,70.565,0.96,6.354,Fulfilled,1.117,0.0,614.63,8.587,2.077,122.89,63.499,Good,0.604,0.757,8.132,2.48,0.146,0.0704,Low Risk,0.58
2026-04-14 02:15:00,41.331227,-87.614554,7.964,3.393,9.591,12.891,3.575,3.856,Pending,7.429,6.137,1915.27,1.285,14.332,937.73,115.0,Good,9.449,4.372,5.452,7.518,0.866,0.9634,High Risk,6.86
2026-04-14 07:50:00,40.592257,-74.221816,5.09,0.144,2.223,87.71,1.097,8.062,Fulfilled,4.907,5.496,471.42,7.44,1.502,362.58,106.515,Damaged,3.709,2.75,9.574,3.587,0.361,0.2261,Low Risk,-0.06
2026-03-02 10:08:00,42.083006,-87.960921,6.882,3.283,4.573,75.889,1.568,7.53,Fulfilled,4.11,3.048,1143.4,9.385,7.123,628.54,75.142,Damaged,4.058,3.536,7.647,6.763,0.461,0.4446,Moderate Risk,4.08
2026-04-17 04:55:00,34.456236,-119.67376,6.55,2.419,3.663,63.51,2.521,9.013,Exception,1.1,3.881,919.31,4.949,4.763,575.48,51.623,At Risk,4.438,1.746,6.684,3.677,0.369,0.3076,Low Risk,2.09
2026-01-08 21:37:00,42.65312,-87.558871,7.146,1.424,2.588,87.445,1.309,5.201,Fulfilled,2.032,1.396,731.27,8.957,3.975,414.88,74.863,Good,2.139,2.234,8.162,1.552,0.118,0.1551,Low Risk,1.38
2026-02-27 15:51:00,41.665917,-88.15248,5.572,-0.431,2.587,93.166,0.592,9.289,Fulfilled,3.666,1.745,864.52,8.902,4.61,625.64,87.173,Good,3.147,0.982,8.44,3.095,0.259,0.1658,Low Risk,-0.5
2026-03-28 09:23:00,41.88946,-88.245213,7.159,1.124,4.253,62.275,1.599,6.217,Fulfilled,4.427,0.357,1470.13,7.411,10.175,287.54,90.589,At Risk,5.399,2.105,5.753,5.53,0.375,0.4038,Moderate Risk,2.48
2026-04-12 08:22:00,32.093693,-97.562788,6.526,2.581,3.966,56.544,1.89,7.813,Fulfilled,1.899,0.38,897.05,5.995,4.717,767.5,64.622,Good,2.811,2.844,7.391,4.997,0.287,0.3545,Low Risk,2.01
2026-02-09 22:07:00,33.772197,-118.281445,6.052,0.99,4.505,51.374,1.569,8.074,Fulfilled,4.62,2.991,1180.87,8.873,7.884,525.33,101.328,At Risk,4.603,3.102,8.611,3.052,0.44,0.4393,Moderate Risk,1.77
2026-04-15 10:12:00,29.523748,-95.710943,7.413,3.708,6.416,29.824,2.115,4.84,Fulfilled,7.929,0.9,1496.97,3.75,9.178,516.84,105.046,Good,7.091,5.56,6.556,3.826,0.761,0.7917,High Risk,6.76
2026-02-16 23:19:00,32.401342,-97.777061,5.564,1.2,0.0,67.01,0.451,5.63,Fulfilled,3.116,2.664,602.5,6.942,4.243,604.45,74.832,Good,2.167,0.622,7.455,2.232,0.2,0.1477,Low Risk,1.53
2026-03-05 00:11:00,34.037864,-83.266391,6.714,1.435,3.286,60.15,1.36,5.38,Fulfilled,5.195,5.212,1065.79,6.357,5.813,284.32,92.181,Good,4.173,3.545,8.733,3.113,0.342,0.3269,Low Risk,1.69
2026-03-28 15:26:00,33.925657,-96.6881,6.97,3.003,6.367,21.364,2.561,4.689,Fulfilled,6.142,2.439,1349.14,6.45,7.447,611.11,93.611,Good,5.899,2.864,6.272,5.363,0.713,0.8099,High Risk,5.62
2026-03-13 19:49:00,29.140545,-94.712966,5.548,0.721,4.669,60.987,1.137,5.532,Fulfilled,4.561,4.153,1149.39,8.336,8.06,556.46,100.46,Good,2.273,3.142,9.424,6.551,0.425,0.4858,Moderate Risk,2.72
2026-04-24 06:42:00,29.649952,-96.096214,6.396,3.155,5.317,44.202,2.85,1.904,Delayed,4.325,5.058,1621.66,7.09,10.612,731.5,107.8,Good,5.086,3.778,5.927,3.88,0.586,0.6818,Moderate Risk,6.08
2026-04-04 01:13:00,40.65312,-73.156976,6.68,3.445,5.75,24.99,4.064,5.344,Exception,7.167,9.151,1871.44,1.339,11.751,871.77,115.0,Damaged,8.307,4.093,3.591,8.06,0.946,0.9481,High Risk,7.44
2026-04-01 21:44:00,34.588449,-84.963911,5.533,3.014,5.49,54.538,2.721,3.096,Fulfilled,4.008,4.123,1269.17,1.46,8.204,325.92,89.197,Good,5.183,2.814,5.389,6.662,0.587,0.718,Moderate Risk,4.51
2026-02-18 19:10:00,41.699396,-88.645881,6.54,2.659,4.935,41.988,2.112,4.749,Fulfilled,2.326,6.047,1036.81,6.917,6.707,588.37,69.268,Good,1.547,1.432,6.984,4.465,0.344,0.3188,Low Risk,2.32
2026-03-01 05:33:00,32.836617,-96.199221,6.097,0.217,3.386,99.237,0.799,8.522,Fulfilled,0.0,2.79,949.81,8.781,6.017,529.6,54.206,Good,1.508,1.585,7.392,0.486,0.167,0.1799,Low Risk,1.09
2026-01-22 01:28:00,34.074783,-117.759753,8.98,1.808,7.749,57.275,3.004,5.65,Fulfilled,5.418,7.913,1210.79,5.295,8.246,663.83,114.858,Damaged,7.764,3.143,2.872,5.53,0.726,0.8286,High Risk,6.06
2026-01-17 01:38:00,34.590046,-118.863227,7.827,2.015,6.942,49.422,3.244,7.43,Delayed,6.269,7.202,1666.84,3.444,11.389,851.29,115.0,Damaged,6.386,3.258,3.106,6.328,0.78,0.927,High Risk,5.25
2026-04-10 10:06:00,42.452852,-87.466119,6.218,1.762,2.937,61.036,0.991,6.786,Pending,5.784,1.713,1415.67,4.436,9.024,423.96,106.502,At Risk,3.769,2.788,5.271,3.41,0.371,0.2967,Low Risk,3.88
2026-01-07 06:28:00,29.496182,-95.72396,6.646,1.132,4.173,78.005,1.318,5.553,Delayed,1.871,2.284,1200.25,9.437,7.805,601.44,67.754,Damaged,4.694,1.081,10.0,4.47,0.306,0.2332,Low Risk,1.4
2026-04-12 17:44:00,32.471018,-96.084454,6.273,2.654,4.369,43.724,1.842,5.462,Fulfilled,2.232,7.828,1258.92,3.497,6.027,655.31,89.884,Good,5.444,3.868,3.961,6.215,0.578,0.5915,Moderate Risk,5.44
2026-01-31 10:19:00,42.224069,-87.776139,7.618,3.851,5.173,27.858,3.021,4.155,Fulfilled,4.657,6.855,1596.36,6.851,11.922,530.37,85.952,Good,4.689,2.709,3.333,7.628,0.749,0.8277,High Risk,6.42
2026-03-03 13:07:00,34.480624,-85.017583,7.865,3.059,5.266,30.463,2.347,3.05,Fulfilled,7.161,4.779,1429.68,6.181,7.563,552.28,112.82,Damaged,7.68,3.817,5.59,6.341,0.759,0.7197,Moderate Risk,6.25
2026-01-04 16:32:00,31.887861,-96.11664,6.503,2.831,5.594,45.453,2.724,6.184,Exception,4.727,7.4,1367.34,3.33,8.674,545.62,110.165,Good,5.988,2.861,5.678,4.205,0.538,0.627,Moderate Risk,5.1
2026-01-19 00:53:00,33.838138,-118.087973,7.723,2.324,4.985,36.135,2.516,5.919,Pending,3.115,5.85,1025.55,6.168,6.273,530.89,91.783,Good,5.769,3.918,5.379,4.654,0.535,0.6609,Moderate Risk,6.05
2026-03-12 22:06:00,32.775894,-96.041042,6.572,1.005,3.999,62.022,3.558,8.151,Fulfilled,0.6,1.698,1090.6,9.272,4.327,464.29,50.625,Damaged,3.439,1.314,6.655,3.775,0.207,0.237,Low Risk,0.1
2026-04-22 03:25:00,39.634353,-73.326208,7.068,0.688,5.965,45.459,0.984,4.315,Delayed,2.81,7.639,1201.14,7.595,5.682,581.76,59.277,Good,4.718,2.338,5.967,2.024,0.518,0.559,Moderate Risk,3.4
2026-01-31 19:50:00,29.466115,-96.257986,7.74,3.01,6.172,55.808,2.376,6.75,Fulfilled,6.763,6.727,1429.18,5.956,9.952,778.54,115.0,Damaged,5.914,2.842,5.22,7.172,0.791,0.8792,High Risk,6.63
2026-04-13 04:51:00,32.824224,-96.159565,6.516,2.186,6.592,76.431,1.123,8.352,Fulfilled,3.819,1.198,1288.5,6.218,7.849,421.16,88.86,Good,4.004,3.957,8.157,3.057,0.392,0.3828,Low Risk,1.88
2026-02-04 16:36:00,29.233591,-95.367635,8.537,4.108,6.792,7.646,2.984,4.827,Delayed,8.026,5.618,1990.9,4.614,12.014,431.03,115.0,Damaged,7.633,3.908,2.78,7.393,0.931,0.9305,High Risk,6.99
2026-03-11 00:19:00,39.938821,-74.010326,6.746,1.755,6.728,40.379,2.132,5.368,Delayed,4.085,4.652,1679.6,4.672,10.12,493.28,87.451,At Risk,4.165,3.843,4.296,3.921,0.654,0.7249,Moderate Risk,5.57
2026-01-10 18:23:00,42.039021,-88.520893,7.316,3.38,6.958,59.689,2.235,7.074,Delayed,5.647,6.834,1243.26,4.711,7.87,864.22,115.0,At Risk,6.381,4.793,6.301,4.575,0.715,0.7373,Moderate Risk,5.64
2026-03-07 11:46:00,34.238197,-118.499425,5.41,1.379,3.923,36.802,2.309,5.989,Delayed,2.005,1.62,1070.71,6.868,7.426,555.48,71.572,Damaged,3.359,2.192,9.402,1.898,0.242,0.2562,Low Risk,1.43
2026-03-06 17:16:00,40.315413,-74.067427,7.383,2.397,5.05,67.006,3.895,7.648,Fulfilled,3.17,3.541,1569.16,5.475,10.96,548.32,77.721,At Risk,4.176,2.789,7.026,6.926,0.664,0.6834,Moderate Risk,4.67
2026-01-07 16:05:00,33.048693,-96.512749,6.524,2.245,4.598,50.734,2.791,6.992,Fulfilled,0.392,6.017,983.46,8.43,3.597,464.34,62.741,Good,5.953,2.008,4.848,5.911,0.555,0.5514,Moderate Risk,4.16
2026-03-08 19:05:00,39.384418,-74.405677,8.444,1.589,5.62,36.934,2.106,5.109,Exception,1.785,8.357,1409.83,2.054,9.533,622.03,76.099,At Risk,3.29,2.575,6.137,8.686,0.537,0.6238,Moderate Risk,4.4
2026-03-13 08:36:00,42.156375,-87.2846,7.365,3.447,7.798,35.801,2.807,5.243,Fulfilled,5.475,6.219,1801.78,4.349,10.622,884.51,101.787,Good,8.262,4.708,7.04,6.763,0.816,0.8894,High Risk,7.51
2026-03-22 19:11:00,33.527377,-95.739515,3.718,0.997,0.389,80.744,0.432,9.333,Fulfilled,1.023,0.084,723.98,7.833,3.553,649.68,86.491,Damaged,1.794,1.507,7.631,0.179,0.013,0.0469,Low Risk,-0.98
2026-02-20 16:04:00,34.435674,-85.405381,5.768,2.39,3.792,53.674,2.201,5.451,Pending,4.203,3.943,1159.76,5.622,7.31,497.07,89.556,Good,5.037,3.251,8.919,4.823,0.601,0.5174,Moderate Risk,3.17
2026-04-13 00:09:00,40.725561,-74.065871,6.158,2.751,6.336,30.639,1.588,3.535,Fulfilled,4.376,4.641,1268.47,4.199,10.148,821.7,68.353,Good,7.027,2.86,4.892,6.909,0.639,0.6519,Moderate Risk,5.55
2026-01-02 16:20:00,42.48699,-88.107341,5.047,3.231,5.583,40.563,3.914,4.133,Pending,4.674,9.325,1253.77,4.606,6.572,646.27,88.855,Good,6.308,2.573,4.278,5.433,0.724,0.8681,High Risk,6.61
2026-02-28 15:28:00,40.613693,-74.06867,5.292,2.469,2.352,83.491,2.67,5.914,Fulfilled,5.514,0.051,1254.26,9.854,8.204,270.92,96.663,Good,2.511,1.829,5.245,5.002,0.247,0.248,Low Risk,2.36
2026-03-04 10:17:00,42.404336,-87.980065,5.43,0.821,1.354,71.363,0.2,4.487,Fulfilled,3.779,0.0,799.66,4.786,3.537,416.12,97.777,Good,2.264,1.433,7.273,1.418,0.22,0.149,Low Risk,0.38
2026-01-20 06:08:00,29.195164,-95.009847,5.733,0.14,3.993,76.552,1.286,5.885,Exception,4.88,0.0,1276.91,6.987,6.733,208.53,103.888,Good,4.882,0.883,8.225,5.526,0.419,0.3793,Low Risk,1.66
2026-03-28 16:26:00,32.779592,-97.554337,4.896,2.096,0.537,36.413,1.74,6.952,Fulfilled,1.352,2.325,903.65,5.247,5.689,392.98,64.512,Good,3.745,1.409,7.258,2.206,0.188,0.1652,Low Risk,1.29
2026-02-10 04:18:00,41.563022,-73.78788,5.247,0.766,2.532,77.845,1.001,8.471,Pending,0.0,0.0,479.61,8.186,2.738,639.3,42.016,Good,0.622,1.115,8.988,2.642,0.14,0.096,Low Risk,-0.24
2026-03-16 02:36:00,40.93205,-73.168467,6.842,0.269,2.559,49.949,0.699,8.393,Fulfilled,2.315,3.458,1158.45,7.822,7.905,464.79,72.122,Good,1.613,1.554,5.346,1.138,0.143,0.246,Low Risk,1.48
2026-04-22 03:16:00,42.323,-87.533195,6.038,1.787,2.124,51.497,1.965,4.824,Pending,6.829,0.106,969.05,8.21,4.066,818.52,115.0,Good,5.046,1.457,8.183,3.472,0.378,0.2884,Low Risk,2.0
2026-02-23 11:12:00,33.040327,-95.85869,7.815,3.365,8.784,42.307,1.652,4.767,Pending,4.55,4.884,1442.62,4.06,11.209,549.95,61.596,Damaged,5.783,4.129,8.207,3.713,0.663,0.835,High Risk,6.1
2026-03-10 22:19:00,41.767609,-86.997676,8.328,3.799,8.293,23.752,2.852,2.8,Fulfilled,6.467,7.905,1798.67,2.671,13.236,337.91,102.183,Good,7.237,3.698,5.682,7.249,0.773,0.9452,High Risk,10.0
2026-03-22 16:25:00,34.436241,-84.680829,6.271,0.84,3.245,85.707,0.527,6.024,Exception,1.182,3.073,860.46,5.059,4.994,1053.35,54.065,Good,2.778,2.752,7.997,2.306,0.291,0.229,Low Risk,2.63
2026-03-11 15:22:00,41.404412,-87.92471,4.851,0.746,2.567,65.363,0.395,10.0,Pending,1.483,0.472,620.03,9.335,3.278,479.88,79.162,At Risk,1.683,0.1,9.349,0.866,0.097,0.066,Low Risk,-0.17
2026-04-10 19:47:00,40.290266,-73.066437,8.514,4.471,5.837,14.476,2.774,5.21,Fulfilled,5.973,6.599,1680.3,3.117,11.639,444.72,79.538,Good,7.334,4.545,5.267,5.562,0.767,0.8779,High Risk,7.85
2026-03-09 19:57:00,32.999746,-97.331883,4.943,1.042,1.769,54.312,1.589,10.0,Fulfilled,1.316,2.361,397.16,9.316,2.278,552.84,73.617,Good,3.166,1.825,9.78,2.538,0.154,0.1413,Low Risk,0.36
2026-02-11 16:49:00,35.041476,-119.804651,6.931,3.024,6.493,62.803,2.955,6.958,Fulfilled,6.838,5.946,1602.31,4.025,10.704,727.83,94.984,At Risk,8.369,3.038,8.002,8.147,0.905,0.8972,High Risk,7.2
2026-01-28 22:13:00,40.918955,-87.428272,5.047,3.053,4.301,67.875,2.109,5.48,Fulfilled,2.402,1.673,1386.76,6.05,9.512,727.63,74.071,Good,3.018,2.905,6.095,2.855,0.214,0.2862,Low Risk,2.48
2026-04-21 13:03:00,32.128338,-97.159859,6.336,0.522,3.598,72.885,1.85,6.015,Fulfilled,1.772,1.816,919.53,10.0,6.368,161.02,72.05,Good,1.408,0.863,6.752,3.908,0.139,0.1079,Low Risk,-0.32
2026-01-03 23:24:00,33.836873,-85.231991,6.782,2.632,6.945,14.257,3.057,7.624,Pending,4.034,5.464,1605.82,6.288,10.674,583.88,95.342,At Risk,7.503,3.91,4.327,5.46,0.645,0.7225,Moderate Risk,4.98
2026-01-13 05:05:00,42.134785,-88.373421,7.128,2.38,5.098,48.273,1.919,7.455,Delayed,6.691,4.286,1468.98,6.372,9.638,244.42,100.622,Good,3.986,2.676,6.054,4.814,0.525,0.6176,Moderate Risk,5.69
2026-03-08 01:31:00,40.916533,-73.278417,7.658,3.779,6.911,17.046,3.636,2.616,Fulfilled,8.544,7.824,1971.1,4.225,13.635,758.65,115.0,Good,6.236,3.678,7.482,6.572,0.828,0.9262,High Risk,9.24
2026-01-05 22:51:00,42.032497,-87.079877,5.901,1.046,4.341,57.153,2.738,7.148,Pending,1.612,2.403,1365.27,5.551,7.53,884.99,64.347,At Risk,3.273,2.452,4.818,4.939,0.344,0.349,Low Risk,2.2
2026-01-31 03:02:00,41.574893,-87.566028,6.681,2.807,6.439,48.387,2.183,4.96,Fulfilled,5.125,5.978,1400.02,6.758,10.248,521.12,108.773,At Risk,5.316,1.98,8.296,2.111,0.55,0.6075,Moderate Risk,5.95
2026-04-25 07:19:00,33.927055,-116.766017,6.413,1.494,4.497,27.65,2.061,7.078,Pending,3.839,5.268,1044.12,7.907,6.381,759.08,90.615,Good,2.59,2.279,5.823,6.792,0.44,0.403,Moderate Risk,3.16
2026-04-23 12:08:00,34.11582,-118.942986,6.236,1.776,3.967,59.337,1.623,9.521,Pending,0.169,5.414,506.01,7.137,1.0,375.1,45.671,Good,3.221,0.904,8.89,4.663,0.225,0.2071,Low Risk,0.89
2026-03-02 11:21:00,34.682973,-84.805656,5.824,1.36,3.143,70.935,2.113,10.0,Pending,1.818,3.159,466.32,8.499,1.109,733.37,58.68,Good,2.382,2.636,8.913,4.423,0.332,0.2868,Low Risk,1.67
2026-02-07 02:41:00,30.498109,-96.249919,6.122,-0.607,2.528,80.591,1.983,8.466,Pending,0.0,0.0,756.85,8.04,3.498,419.77,31.823,At Risk,1.715,1.892,4.778,3.297,0.145,0.1155,Low Risk,-0.53
2026-02-25 00:20:00,42.959098,-87.31279,6.457,2.283,4.675,65.858,2.328,4.737,Fulfilled,4.14,4.37,1037.27,7.215,5.106,693.83,82.119,Good,1.798,3.147,6.28,4.495,0.399,0.4575,Moderate Risk,2.96
2026-04-16 08:34:00,41.948219,-86.870047,6.132,1.513,7.618,44.145,1.93,3.494,Fulfilled,6.316,4.134,1496.59,4.558,10.058,446.62,100.645,Good,5.202,4.31,4.83,5.267,0.784,0.7831,High Risk,5.21
2026-01-09 18:51:00,33.295371,-85.696583,6.848,1.92,5.038,71.771,1.905,8.413,Fulfilled,2.247,5.111,1719.04,6.579,11.484,596.05,71.955,At Risk,6.144,2.647,4.361,6.062,0.576,0.6374,Moderate Risk,5.46
2026-04-03 04:17:00,41.39802,-87.178845,6.326,2.38,4.156,68.031,1.985,9.28,Fulfilled,0.0,3.973,1246.57,4.433,9.675,793.91,51.765,Good,2.449,3.008,7.803,4.266,0.305,0.3318,Low Risk,1.97
2026-01-05 19:18:00,34.17344,-118.14454,6.877,1.262,5.06,59.297,1.974,7.777,Fulfilled,1.667,1.394,1440.62,6.324,9.077,383.82,78.389,Good,4.119,3.181,8.15,1.869,0.247,0.2987,Low Risk,2.06
2026-01-16 23:27:00,34.042065,-84.446539,5.787,0.693,0.663,96.378,0.718,5.684,Pending,0.0,0.101,412.59,10.0,1.0,774.05,63.441,Good,0.849,0.1,8.915,2.265,0.098,0.0431,Low Risk,0.55
2026-01-18 09:15:00,34.952402,-119.038987,6.136,2.059,3.691,61.858,2.106,7.517,Fulfilled,2.846,4.287,970.81,7.286,5.014,433.72,95.66,At Risk,2.791,2.118,8.339,3.549,0.234,0.2089,Low Risk,1.19
2026-03-04 01:12:00,41.338457,-87.900707,7.004,0.669,6.271,53.389,2.304,8.153,Fulfilled,5.835,4.541,1020.91,5.011,3.684,437.52,104.944,At Risk,5.044,1.509,5.496,5.472,0.608,0.64,Moderate Risk,5.39
2026-02-23 07:09:00,40.247899,-73.552121,5.819,0.202,1.064,85.943,0.2,9.502,Fulfilled,1.078,0.0,729.86,8.556,4.792,714.91,79.353,Good,0.0,0.391,7.398,2.743,0.067,0.0498,Low Risk,0.04
2026-03-21 04:49:00,34.629945,-116.684322,5.701,1.827,1.277,57.505,1.22,7.311,Fulfilled,2.08,2.526,1009.27,8.504,6.19,330.58,75.256,Good,2.577,3.084,7.471,3.321,0.268,0.2429,Low Risk,1.19
2026-03-03 05:08:00,41.320599,-87.305546,5.937,0.686,4.9,57.034,2.249,6.027,Fulfilled,2.139,3.18,1233.64,7.143,5.419,922.69,85.352,Good,3.974,2.787,6.078,1.749,0.193,0.2702,Low Risk,1.04
2026-01-16 10:11:00,40.738571,-73.31012,5.974,1.874,4.389,68.391,3.369,6.826,Fulfilled,3.467,3.136,1486.92,5.447,11.267,953.38,96.43,Good,5.776,2.202,4.526,6.098,0.624,0.6223,Moderate Risk,5.73
2026-01-19 15:46:00,42.773483,-86.712742,9.282,3.752,7.091,16.2,4.096,3.852,Fulfilled,4.385,6.427,1636.55,1.443,9.108,754.76,115.0,At Risk,8.101,4.426,6.76,7.702,0.801,0.9298,High Risk,8.07
2026-01-06 02:24:00,33.261198,-97.811719,5.965,1.642,3.558,60.398,1.759,9.499,Pending,3.624,4.351,939.29,8.188,6.523,405.87,94.231,Good,2.658,1.765,6.509,3.398,0.316,0.2897,Low Risk,3.04
2026-02-17 17:37:00,33.841816,-84.313376,6.372,0.62,3.349,85.434,1.181,8.311,Pending,2.45,2.685,968.55,7.083,4.83,545.75,82.817,Good,4.991,1.486,9.126,2.516,0.357,0.3476,Low Risk,1.54
2026-02-18 19:28:00,40.983387,-74.75611,6.863,3.216,4.845,50.017,1.985,4.247,Fulfilled,4.943,4.374,1292.61,5.427,9.727,634.53,89.759,Good,4.193,3.397,5.681,3.762,0.562,0.665,Moderate Risk,5.93
2026-02-13 10:26:00,31.700176,-95.98992,5.639,1.297,2.295,73.56,1.78,8.073,Pending,1.657,2.658,1048.93,10.0,6.038,678.85,68.148,Good,0.924,1.688,7.127,3.104,0.152,0.1353,Low Risk,0.14
2026-03-16 21:59:00,33.668385,-96.799245,5.83,2.3,3.511,91.216,0.863,8.011,Pending,4.312,5.094,1127.87,8.644,7.584,490.19,107.981,Good,3.174,2.153,8.521,2.966,0.409,0.3156,Low Risk,2.46
2026-01-08 04:07:00,40.900414,-87.594117,7.618,3.374,3.826,60.645,2.112,5.586,Fulfilled,5.802,6.445,1709.04,4.249,12.676,452.03,72.605,Damaged,6.395,3.813,4.389,7.777,0.687,0.8299,High Risk,6.8
2026-01-20 04:08:00,32.49436,-95.230607,6.804,3.215,4.951,58.762,3.437,6.363,Fulfilled,7.634,5.842,1132.85,1.407,6.545,760.6,115.0,At Risk,6.07,1.675,7.336,6.53,0.781,0.8246,High Risk,5.51
2026-04-21 15:57:00,40.333128,-73.338142,6.706,3.061,5.895,31.395,2.841,3.609,Fulfilled,6.046,4.602,1362.27,2.897,8.656,603.05,88.499,Damaged,4.717,3.771,4.609,6.413,0.625,0.7849,High Risk,8.05
2026-03-03 11:34:00,40.747626,-73.735897,6.813,1.271,3.43,46.835,1.975,8.616,Fulfilled,4.234,2.887,1119.2,8.37,6.749,326.75,79.508,Good,2.563,2.575,6.74,2.932,0.293,0.4659,Moderate Risk,3.99
2026-03-22 16:49:00,32.456159,-97.288981,8.348,4.073,7.799,34.296,2.993,3.187,Fulfilled,4.817,6.773,2058.74,5.849,15.0,692.72,84.162,Good,6.076,4.419,7.014,9.277,0.788,0.9374,High Risk,7.23
2026-04-30 00:01:00,41.428065,-88.878418,6.436,2.37,5.641,40.277,2.461,8.881,Fulfilled,6.781,9.881,1420.18,5.497,6.932,418.55,90.059,Good,5.593,2.889,7.808,6.904,0.685,0.6934,Moderate Risk,5.13
2026-01-13 12:07:00,29.317276,-95.595927,7.683,3.754,8.94,18.128,3.323,0.572,Fulfilled,5.059,7.474,1497.45,2.135,9.593,584.69,108.31,At Risk,8.793,4.669,4.891,5.236,0.737,0.9498,High Risk,7.18
2026-01-18 12:57:00,35.74138,-117.682861,5.42,1.971,4.926,54.394,1.901,8.646,Fulfilled,4.595,0.774,1242.07,5.541,7.234,224.73,94.674,Good,4.286,3.199,4.448,6.51,0.572,0.5697,Moderate Risk,4.63
2026-03-01 01:34:00,40.590845,-73.372668,5.427,1.836,3.341,80.387,1.119,7.187,Fulfilled,5.302,3.052,1189.49,6.126,5.679,474.47,88.318,At Risk,4.478,2.526,7.444,4.782,0.457,0.4758,Moderate Risk,4.75
2026-01-21 16:24:00,32.880675,-97.270695,6.222,1.22,4.25,85.952,1.436,6.75,Fulfilled,3.677,4.401,899.39,4.825,5.291,757.52,93.181,Good,3.397,3.83,6.782,3.32,0.392,0.4247,Moderate Risk,2.72
2026-04-28 19:40:00,34.488247,-119.018284,7.779,2.572,6.564,42.146,1.829,4.751,Fulfilled,3.568,6.609,1419.1,4.384,8.679,729.89,76.255,At Risk,6.768,3.088,5.792,6.651,0.612,0.7548,High Risk,6.28
2026-01-31 17:01:00,34.1052,-117.492671,6.815,0.221,3.392,83.102,1.995,6.296,Delayed,3.449,4.166,1126.64,9.354,4.823,1020.85,87.455,Good,3.146,3.994,7.454,3.762,0.227,0.2656,Low Risk,1.22
2026-01-15 20:18:00,32.111986,-96.969548,7.642,0.716,6.986,65.594,2.672,4.745,Fulfilled,2.409,3.053,1142.59,9.523,5.311,621.49,62.956,Good,3.715,1.969,6.623,3.107,0.349,0.3566,Low Risk,0.33
2026-01-04 06:16:00,42.362809,-87.185125,8.766,1.131,8.13,65.14,3.548,3.19,Delayed,5.614,9.771,1504.62,2.195,9.22,794.84,98.757,Good,7.162,3.98,4.561,5.724,0.764,0.9202,High Risk,7.57
2026-03-06 22:51:00,29.691531,-95.130448,5.118,1.696,3.358,46.441,2.558,3.001,Delayed,3.364,4.365,915.49,7.015,5.848,874.7,83.112,Good,4.702,2.561,6.489,1.573,0.369,0.3849,Low Risk,1.67
2026-01-25 01:15:00,32.410064,-97.285643,7.517,2.361,6.112,41.205,2.343,3.992,Fulfilled,3.265,5.573,1924.88,6.044,13.261,782.09,67.783,At Risk,5.753,2.745,5.169,5.033,0.645,0.7649,High Risk,5.7
2026-03-29 20:09:00,33.444628,-118.008072,5.01,2.326,4.776,41.881,1.998,8.266,Fulfilled,5.183,2.278,932.71,5.637,3.983,686.37,99.388,Damaged,4.04,2.797,5.358,3.859,0.451,0.4687,Moderate Risk,3.1
2026-02-10 15:43:00,41.825531,-86.309908,5.905,2.146,8.32,47.204,3.918,7.417,Delayed,5.398,7.135,1202.49,2.662,6.35,954.12,101.888,Good,6.316,4.324,5.696,5.86,0.741,0.8911,High Risk,8.08
2026-04-15 08:39:00,35.16147,-118.716754,7.113,3.333,8.085,37.107,2.958,1.663,Fulfilled,5.936,8.049,2163.61,3.568,13.264,433.75,95.33,Damaged,9.658,6.035,1.783,6.332,0.891,0.9762,High Risk,7.78
2026-04-21 03:16:00,32.655495,-97.475863,6.876,1.883,4.876,68.706,1.235,9.348,Fulfilled,3.288,3.52,1244.47,5.951,7.724,675.99,78.635,Good,4.815,4.078,5.98,2.969,0.518,0.477,Moderate Risk,4.17
2026-04-21 20:26:00,28.911439,-95.418674,8.205,3.294,5.303,55.178,2.012,4.615,Fulfilled,1.865,4.889,1128.36,5.15,4.162,602.69,91.462,Good,6.217,2.718,7.514,6.089,0.54,0.546,Moderate Risk,4.48
2026-01-09 04:57:00,41.804035,-87.732625,6.943,2.48,5.503,53.74,2.276,5.578,Fulfilled,4.487,6.952,1712.99,5.24,12.171,794.72,78.812,At Risk,5.576,4.338,6.246,3.939,0.551,0.7103,Moderate Risk,5.99
